Epoch,Training loss,Test loss,Test acc
336,0.0503,0.0511,0.984
337,0.0532,0.0509,0.9842
338,0.0583,0.0516,0.9837
339,0.0535,0.0502,0.985
340,0.0573,0.0505,0.9843
341,0.0582,0.0501,0.985
342,0.0553,0.0516,0.9837
343,0.0502,0.049,0.9843
344,0.0517,0.0505,0.9851
345,0.0526,0.0491,0.9841
346,0.0521,0.0501,0.9855
347,0.0619,0.0492,0.985
348,0.0559,0.0506,0.9843
349,0.0513,0.0489,0.9852
350,0.0537,0.0487,0.9843
351,0.0469,0.0487,0.9848
352,0.057,0.0488,0.9846
353,0.0503,0.048,0.9851
354,0.0481,0.049,0.9838
355,0.055,0.048,0.985
356,0.0468,0.0476,0.9852
357,0.0491,0.0475,0.9861
358,0.0552,0.0471,0.9843
359,0.0485,0.047,0.9856
360,0.0524,0.0472,0.9845
361,0.0481,0.0465,0.9852
362,0.0498,0.0495,0.9837
363,0.0526,0.048,0.9855
364,0.0483,0.0468,0.9848
365,0.0504,0.0465,0.9854
366,0.0465,0.0475,0.9849
367,0.0541,0.0467,0.9857
368,0.0494,0.046,0.9852
369,0.0466,0.0449,0.9859
370,0.054,0.0466,0.9848
371,0.0473,0.0456,0.9848
372,0.0464,0.0448,0.9856
373,0.049,0.0453,0.9859
374,0.0496,0.0464,0.9848
375,0.0487,0.0453,0.9857
376,0.0508,0.0449,0.9863
377,0.0476,0.0446,0.9854
378,0.0487,0.0451,0.9857
379,0.046,0.0454,0.9851
380,0.0482,0.0443,0.9863
381,0.0462,0.0445,0.9857
382,0.0532,0.0446,0.9861
383,0.0511,0.0437,0.9857
384,0.0432,0.0433,0.9859
385,0.0401,0.0437,0.9859
386,0.0428,0.0436,0.9854
387,0.0469,0.0439,0.9852
388,0.0439,0.0435,0.9866
389,0.0493,0.0441,0.9851
390,0.0481,0.0434,0.9866
391,0.0462,0.043,0.9859
392,0.0431,0.0432,0.9868
393,0.0381,0.043,0.9867
394,0.043,0.043,0.987
395,0.0417,0.0426,0.9859
396,0.0405,0.043,0.9863
397,0.0428,0.0427,0.9863
