Epoch,Training loss,Test loss,Test acc
356,0.0001,0.0318,0.9905
357,0.0002,0.0294,0.9909
358,0.0001,0.0318,0.9907
359,0.0001,0.0323,0.9917
360,0.0001,0.0325,0.9908
361,0.0001,0.0316,0.9911
362,0.0007,0.0299,0.9914
363,0.0001,0.0302,0.991
364,0.0001,0.0332,0.9913
365,0.0001,0.0322,0.9901
366,0.0002,0.0324,0.9903
367,0.0005,0.0324,0.9905
368,0.0001,0.033,0.9901
369,0.0004,0.0336,0.9899
370,0.0001,0.0384,0.988
371,0.0001,0.0361,0.9904
372,0.0007,0.0337,0.9909
373,0.0001,0.0304,0.9913
374,0.0001,0.0302,0.991
375,0.0001,0.0327,0.9916
376,0.0002,0.0326,0.9917
377,0.0004,0.0327,0.991
378,0.0001,0.0303,0.9916
379,0.0001,0.0319,0.9909
380,0.0014,0.0369,0.9886
381,0.0002,0.0343,0.9902
382,0.0001,0.0301,0.9909
383,0.0001,0.0293,0.9912
384,0.0001,0.0301,0.9915
385,0.0001,0.0318,0.9913
386,0.0001,0.0309,0.9911
387,0.0001,0.0307,0.9912
388,0.0001,0.0343,0.9905
389,0.0001,0.0373,0.9898
390,0.0001,0.033,0.9906
391,0.0001,0.0302,0.9913
392,0.0001,0.0309,0.9918
393,0.0001,0.03,0.992
394,0.0009,0.0309,0.9906
395,0.0001,0.0321,0.9903
396,0.0001,0.0288,0.9917
397,0.0001,0.0282,0.9922
398,0.0001,0.0297,0.9913
399,0.0001,0.0433,0.9881
400,0.0002,0.0352,0.9905
401,0.0001,0.0292,0.9917
402,0.0001,0.0353,0.9904
403,0.0001,0.0352,0.9902
404,0.0001,0.0336,0.9906
405,0.0001,0.0349,0.9906
406,0.0007,0.0368,0.9902
407,0.0001,0.0379,0.989
408,0.0004,0.0347,0.9897
409,0.0001,0.0365,0.9898
410,0.0001,0.0327,0.9911
411,0.0001,0.0313,0.9911
412,0.0001,0.0315,0.9917
413,0.0001,0.0323,0.9907
414,0.0001,0.0327,0.9905
415,0.0001,0.0319,0.9911
416,0.0,0.0322,0.9909
417,0.0001,0.0366,0.99
418,0.0,0.0337,0.9909
419,0.0003,0.0354,0.9903
420,0.0002,0.0374,0.9907
421,0.0001,0.0336,0.9905
422,0.0002,0.0358,0.9903
423,0.0009,0.0424,0.9884
424,0.0021,0.0357,0.9892
425,0.0002,0.0344,0.9899
426,0.0005,0.0312,0.9906
427,0.0001,0.031,0.9905
428,0.0002,0.0407,0.9885
429,0.0002,0.0369,0.9896
430,0.0003,0.0331,0.9906
431,0.0001,0.0338,0.9902
432,0.0001,0.0347,0.9902
433,0.0001,0.0363,0.9897
434,0.0001,0.0332,0.991
435,0.0001,0.0329,0.9909
436,0.0001,0.0306,0.9919
437,0.0001,0.0311,0.9915
438,0.0001,0.0362,0.9905
439,0.0001,0.0348,0.99
440,0.0001,0.0324,0.9914
441,0.0,0.0324,0.9916
442,0.0002,0.0362,0.9902
443,0.0001,0.0334,0.9907
444,0.0002,0.035,0.9914
445,0.0001,0.0343,0.9912
446,0.0001,0.0357,0.9909
447,0.0001,0.0347,0.9913
448,0.0001,0.0315,0.9917
449,0.0001,0.0334,0.9911
450,0.0001,0.0377,0.9902
451,0.0003,0.0477,0.9867
452,0.0013,0.0357,0.9913
453,0.0001,0.0353,0.9902
454,0.0001,0.0386,0.9901
455,0.0001,0.0368,0.9898
456,0.0002,0.0385,0.9898
457,0.0002,0.0347,0.9905
458,0.0001,0.0327,0.9911
459,0.0001,0.0353,0.9902
460,0.0001,0.0405,0.9894
461,0.0003,0.0437,0.9891
462,0.0004,0.0425,0.9886
463,0.0001,0.0353,0.9908
464,0.0002,0.0522,0.9864
465,0.0002,0.0331,0.9909
466,0.0002,0.036,0.9907
467,0.0001,0.0333,0.9911
468,0.0001,0.035,0.9909
469,0.0001,0.0461,0.9877
470,0.0011,0.0335,0.9914
471,0.0001,0.0335,0.9903
472,0.0003,0.0322,0.9908
473,0.0001,0.0356,0.9901
474,0.0001,0.0332,0.9913
475,0.0001,0.0336,0.9911
476,0.0001,0.0365,0.99
477,0.0009,0.0359,0.9898
478,0.0001,0.0345,0.9902
479,0.0001,0.0352,0.991
480,0.0002,0.036,0.9907
481,0.0004,0.0315,0.9913
482,0.0001,0.0352,0.9905
483,0.0001,0.0318,0.9917
484,0.0001,0.0321,0.9916
485,0.0002,0.0325,0.991
486,0.0001,0.0332,0.9909
487,0.0003,0.033,0.9913
488,0.0004,0.0353,0.9908
489,0.0001,0.0407,0.9891
490,0.0001,0.0402,0.9895
491,0.0008,0.0352,0.9902
492,0.0001,0.0349,0.9909
493,0.0001,0.0338,0.9911
494,0.0001,0.0382,0.9902
495,0.0001,0.0322,0.9912
496,0.0003,0.0335,0.9908
497,0.0001,0.0341,0.9906
498,0.0001,0.0373,0.9896
499,0.0001,0.037,0.9899
500,0.0001,0.0336,0.9909
501,0.0001,0.0352,0.9908
502,0.0001,0.0344,0.9907
503,0.0001,0.0329,0.991
504,0.0001,0.0345,0.9914
505,0.0,0.0347,0.9911
506,0.0001,0.0343,0.9906
507,0.0001,0.0332,0.9917
508,0.0001,0.031,0.9916
509,0.0001,0.0322,0.9914
510,0.0001,0.0317,0.9914
511,0.0001,0.0328,0.9913
512,0.0,0.0318,0.9921
513,0.0001,0.0395,0.9897
514,0.0,0.0405,0.9894
515,0.0009,0.0393,0.9895
516,0.0001,0.0352,0.9906
517,0.0001,0.0317,0.9916
518,0.0001,0.0338,0.9912
519,0.0001,0.0332,0.9908
520,0.0,0.0341,0.9909
521,0.0001,0.0335,0.9919
522,0.0,0.0375,0.9914
523,0.0004,0.036,0.9902
524,0.0001,0.04,0.9899
525,0.0004,0.0333,0.9911
526,0.0001,0.0401,0.99
527,0.0028,0.0335,0.9906
528,0.0001,0.0353,0.9908
529,0.0001,0.035,0.9899
530,0.0002,0.033,0.9911
531,0.0001,0.0339,0.9907
532,0.0001,0.0322,0.9911
533,0.0001,0.0412,0.9886
534,0.0001,0.0405,0.9884
535,0.0001,0.0325,0.9922
536,0.0,0.0326,0.9918
537,0.0001,0.0372,0.9915
538,0.0001,0.0327,0.9914
539,0.0,0.0341,0.9912
540,0.0,0.0347,0.9918
541,0.0001,0.0319,0.9923
542,0.0001,0.039,0.9895
543,0.0001,0.035,0.9911
544,0.0001,0.0343,0.9913
545,0.0,0.0357,0.9911
546,0.0001,0.0367,0.9908
547,0.0001,0.0325,0.9909
548,0.0,0.0337,0.9916
549,0.0,0.0331,0.9913
550,0.0001,0.0342,0.9909
551,0.0001,0.0329,0.9914
552,0.0001,0.0344,0.9908
553,0.0,0.0342,0.9915
554,0.0,0.0334,0.9913
555,0.0,0.036,0.9912
556,0.0,0.0329,0.9915
557,0.0,0.0317,0.9915
558,0.0,0.033,0.9916
559,0.0,0.0341,0.9922
560,0.0,0.0347,0.9916
561,0.0,0.0382,0.991
562,0.0,0.0378,0.9914
563,0.0001,0.0352,0.991
564,0.0001,0.035,0.9906
565,0.0004,0.037,0.9915
566,0.0,0.0352,0.9917
567,0.0,0.0385,0.9903
568,0.0,0.0351,0.9916
569,0.0001,0.0346,0.9914
570,0.0002,0.0379,0.991
571,0.0,0.0381,0.9906
572,0.0002,0.038,0.9913
573,0.0005,0.0544,0.9884
574,0.0002,0.0371,0.9913
575,0.0,0.0366,0.9911
576,0.0,0.0356,0.9912
577,0.0,0.0362,0.9912
578,0.0001,0.0372,0.991
579,0.0,0.0363,0.9916
580,0.0,0.0346,0.992
581,0.0012,0.035,0.9918
582,0.0,0.0336,0.9914
583,0.0001,0.0358,0.9906
584,0.0001,0.0334,0.9917
585,0.0001,0.0328,0.9921
586,0.0001,0.0344,0.9912
587,0.0001,0.0336,0.9918
588,0.0002,0.0338,0.9909
589,0.0,0.0319,0.9918
590,0.0,0.0343,0.9912
591,0.0001,0.0414,0.9904
592,0.0,0.0375,0.9912
593,0.0005,0.0353,0.9911
594,0.0,0.0333,0.9909
595,0.0,0.033,0.9915
596,0.0001,0.0361,0.9904
597,0.0001,0.0396,0.9896
598,0.0,0.0382,0.9904
599,0.0001,0.0339,0.9916
600,0.0,0.0334,0.9915
