Epoch,Training loss,Test loss,Test acc
424,0.0534,0.0542,0.9819
425,0.0327,0.0414,0.9867
426,0.024,0.0414,0.9865
427,0.0225,0.0399,0.9868
428,0.0284,0.04,0.9869
429,0.0217,0.0405,0.9868
430,0.0189,0.0403,0.9863
431,0.0235,0.0407,0.9867
432,0.0292,0.0397,0.9863
433,0.0236,0.0392,0.9871
434,0.0242,0.0385,0.9872
435,0.0226,0.0385,0.9871
436,0.0219,0.0384,0.9871
437,0.0211,0.0383,0.9871
438,0.0234,0.0391,0.9868
439,0.0299,0.0471,0.9838
440,0.0266,0.0385,0.9872
441,0.0246,0.0387,0.9872
442,0.0207,0.0387,0.9868
443,0.0184,0.0389,0.9875
444,0.0238,0.0386,0.9872
445,0.0204,0.0375,0.987
446,0.0202,0.0385,0.9872
447,0.0217,0.0379,0.987
448,0.0178,0.0385,0.9873
449,0.0198,0.0383,0.9877
450,0.0229,0.0378,0.9877
451,0.0199,0.0378,0.988
452,0.0177,0.0379,0.9879
453,0.022,0.0374,0.988
454,0.0151,0.0373,0.9885
455,0.0173,0.0366,0.9883
456,0.02,0.0367,0.9881
457,0.0228,0.0369,0.9878
458,0.0209,0.0363,0.9887
459,0.0212,0.0359,0.9886
460,0.021,0.0354,0.9885
461,0.043,0.0707,0.9774
462,0.1862,0.0939,0.972
463,0.0432,0.0394,0.9872
464,0.0212,0.0384,0.9874
465,0.0172,0.0379,0.9873
466,0.0195,0.0369,0.988
467,0.0214,0.036,0.9888
468,0.0198,0.0357,0.9883
469,0.018,0.0362,0.9885
470,0.0211,0.0356,0.9882
471,0.0208,0.0356,0.9874
472,0.0216,0.0358,0.988
473,0.0212,0.0346,0.9887
474,0.0167,0.0346,0.9894
475,0.0183,0.0357,0.9891
476,0.016,0.0354,0.989
477,0.0179,0.0349,0.9887
478,0.0168,0.0342,0.9889
479,0.0172,0.0345,0.9885
480,0.0189,0.0342,0.9885
481,0.0146,0.0339,0.9893
482,0.0149,0.034,0.9896
483,0.0149,0.0341,0.9896
484,0.0189,0.0344,0.9886
485,0.0177,0.0337,0.9898
486,0.0163,0.034,0.9894
487,0.0128,0.0339,0.9897
488,0.0138,0.0334,0.9893
489,0.0163,0.0338,0.9893
490,0.0179,0.0327,0.9901
491,0.0138,0.0334,0.9898
492,0.0154,0.0334,0.9895
493,0.0191,0.0338,0.9897
494,0.0218,0.0334,0.9892
495,0.0163,0.0338,0.9896
496,0.0177,0.0326,0.9896
497,0.0142,0.033,0.9894
498,0.0189,0.0335,0.9891
499,0.0174,0.0329,0.9897
500,0.0159,0.0327,0.9893
501,0.0141,0.0327,0.9893
502,0.0126,0.0322,0.99
503,0.0137,0.0331,0.9902
504,0.0171,0.0321,0.9896
505,0.0182,0.0321,0.9892
506,0.014,0.0316,0.9893
507,0.0176,0.0324,0.9893
508,0.0149,0.0312,0.9898
509,0.0122,0.0316,0.9894
510,0.0142,0.0315,0.9898
511,0.0165,0.0315,0.9899
512,0.0135,0.0313,0.9902
513,0.0192,0.032,0.9899
514,0.0173,0.0323,0.9893
515,0.0149,0.0318,0.99
516,0.0145,0.0318,0.9898
517,0.0145,0.0323,0.9897
518,0.0136,0.0316,0.9894
519,0.018,0.0318,0.9894
520,0.0137,0.0307,0.9899
521,0.0134,0.0315,0.99
522,0.0152,0.0317,0.9897
523,0.0149,0.0314,0.9898
524,0.0168,0.0312,0.9894
525,0.0134,0.0309,0.9899
526,0.0149,0.0309,0.9894
527,0.0125,0.0308,0.9902
528,0.0097,0.0313,0.9899
529,0.0132,0.0313,0.9896
530,0.0145,0.0312,0.9893
531,0.0112,0.0313,0.9894
532,0.0112,0.0307,0.9903
533,0.0143,0.0309,0.9897
534,0.0193,0.0347,0.9882
535,0.0163,0.0309,0.9893
536,0.0154,0.0309,0.9902
537,0.0134,0.0306,0.99
538,0.0129,0.0303,0.9897
539,0.0182,0.0305,0.9901
540,0.0137,0.0302,0.9894
541,0.0091,0.0302,0.9901
542,0.0124,0.0302,0.99
543,0.0129,0.0307,0.9899
544,0.0141,0.0305,0.9902
545,0.0188,0.0336,0.9888
546,0.016,0.03,0.9894
547,0.0111,0.0293,0.9898
548,0.0124,0.0292,0.9901
549,0.0117,0.0296,0.99
550,0.0119,0.0296,0.99
551,0.0126,0.0303,0.9899
552,0.0149,0.0304,0.9898
553,0.0177,0.0299,0.9901
554,0.0137,0.0297,0.9906
555,0.0124,0.0295,0.9903
556,0.0142,0.0301,0.9899
557,0.0113,0.0293,0.9901
558,0.0115,0.0297,0.9903
559,0.0122,0.0295,0.9903
560,0.0164,0.0292,0.9902
561,0.0115,0.0288,0.9898
562,0.0099,0.0294,0.99
563,0.0099,0.0295,0.9901
564,0.0137,0.0295,0.9899
565,0.0114,0.029,0.9898
566,0.0161,0.0293,0.9905
567,0.0095,0.0293,0.9902
568,0.0103,0.0302,0.9901
569,0.0127,0.0298,0.99
570,0.0112,0.0293,0.9898
571,0.0132,0.0298,0.9902
572,0.0149,0.0287,0.9896
573,0.0114,0.029,0.9901
574,0.0147,0.0301,0.9894
575,0.0097,0.0289,0.9902
576,0.0126,0.0282,0.99
577,0.0108,0.0285,0.9903
578,0.0113,0.0282,0.99
579,0.0103,0.0279,0.9905
580,0.0108,0.0287,0.9908
581,0.0092,0.0281,0.9906
582,0.0116,0.0279,0.9904
583,0.0091,0.0283,0.9904
584,0.0139,0.0288,0.9904
585,0.0101,0.028,0.9905
586,0.011,0.028,0.9906
587,0.0099,0.0288,0.9903
588,0.0098,0.029,0.9894
589,0.0127,0.0289,0.9903
590,0.0092,0.0301,0.9898
591,0.012,0.0286,0.9901
592,0.0089,0.0289,0.9904
593,0.0079,0.029,0.9903
594,0.0097,0.0285,0.9908
595,0.0094,0.0281,0.9902
596,0.0113,0.0288,0.9903
597,0.0114,0.0283,0.9905
598,0.0112,0.0284,0.99
599,0.011,0.0291,0.9902
600,0.0097,0.0296,0.9899
601,0.0077,0.0289,0.9902
602,0.0077,0.0287,0.9902
603,0.0082,0.0285,0.9901
604,0.0099,0.0285,0.9901
605,0.0098,0.0283,0.9905
606,0.0108,0.0285,0.9903
607,0.0086,0.0287,0.99
608,0.0139,0.0319,0.9891
609,0.0096,0.0282,0.9905
610,0.0121,0.0291,0.9899
611,0.016,0.03,0.99
612,0.0187,0.0382,0.9876
613,0.0109,0.0286,0.9901
614,0.0082,0.0286,0.9905
615,0.0095,0.0282,0.9905
616,0.01,0.0281,0.9903
617,0.0117,0.0284,0.9901
618,0.0107,0.0283,0.9905
619,0.0106,0.0284,0.9899
620,0.0106,0.0281,0.9903
621,0.0086,0.0285,0.9903
622,0.0096,0.0279,0.9903
623,0.0083,0.0286,0.9903
624,0.0102,0.0282,0.9901
625,0.0064,0.0284,0.9905
626,0.008,0.0286,0.9904
627,0.009,0.028,0.9903
628,0.0074,0.0277,0.9905
629,0.0115,0.0286,0.9908
630,0.0085,0.0275,0.9912
631,0.0116,0.0278,0.9908
632,0.0094,0.0276,0.9905
633,0.0095,0.0278,0.9907
634,0.0066,0.0283,0.9908
635,0.009,0.0288,0.9904
636,0.01,0.0287,0.9905
637,0.0117,0.0288,0.9903
638,0.009,0.0277,0.9905
639,0.0098,0.0283,0.9903
640,0.0077,0.0282,0.9904
641,0.0097,0.0284,0.9905
642,0.0086,0.0282,0.9902
643,0.0091,0.0277,0.9904
644,0.0066,0.028,0.99
645,0.0118,0.0278,0.9905
646,0.0102,0.0273,0.9906
647,0.0127,0.028,0.9899
648,0.0077,0.0277,0.9906
649,0.0096,0.0278,0.9908
650,0.0098,0.0273,0.9906
651,0.0097,0.0269,0.9907
652,0.0079,0.027,0.991
653,0.0078,0.0268,0.991
654,0.0064,0.0272,0.9904
655,0.0076,0.0278,0.9904
656,0.0077,0.0275,0.9903
657,0.0085,0.0271,0.9904
658,0.0089,0.028,0.9906
659,0.0085,0.0275,0.991
660,0.0088,0.0275,0.9909
661,0.0285,0.0811,0.9773
662,0.7029,0.9447,0.783
663,1.1723,0.1844,0.9569
664,0.1162,0.1015,0.9725
665,0.0734,0.0846,0.9757
666,0.0591,0.0748,0.9778
667,0.0472,0.0686,0.9792
668,0.0486,0.0638,0.9809
669,0.0454,0.0592,0.981
670,0.0419,0.0556,0.9825
671,0.0376,0.0528,0.9837
672,0.0297,0.0509,0.9843
673,0.0323,0.048,0.9845
674,0.0263,0.0467,0.9849
675,0.0288,0.0457,0.986
676,0.0288,0.0452,0.9853
677,0.0245,0.0437,0.9867
678,0.0251,0.0427,0.987
679,0.0237,0.0417,0.9868
680,0.0222,0.0413,0.9865
681,0.0216,0.0406,0.9874
682,0.0231,0.0398,0.9872
683,0.0233,0.039,0.9879
684,0.0187,0.0382,0.9869
685,0.0188,0.0374,0.9883
686,0.0172,0.0371,0.988
687,0.0227,0.0362,0.9883
688,0.0207,0.0359,0.9887
689,0.0233,0.036,0.9889
690,0.0199,0.0355,0.9887
691,0.018,0.0342,0.9889
692,0.0197,0.0343,0.989
693,0.016,0.0341,0.989
694,0.0167,0.0343,0.9892
695,0.0163,0.0339,0.9892
696,0.0168,0.0334,0.9895
697,0.0184,0.0334,0.989
698,0.014,0.0328,0.9894
699,0.015,0.0327,0.9898
700,0.0125,0.0325,0.9899
701,0.0137,0.0321,0.9901
702,0.0152,0.032,0.9903
703,0.0164,0.0313,0.9903
704,0.0147,0.0313,0.9903
705,0.0163,0.0316,0.9897
706,0.0123,0.0316,0.9899
707,0.014,0.0308,0.9906
708,0.0135,0.0303,0.9906
709,0.0123,0.0306,0.991
710,0.0127,0.0306,0.9904
711,0.0145,0.0307,0.9902
712,0.0124,0.0306,0.9906
713,0.0138,0.0303,0.9907
714,0.0126,0.0305,0.9908
715,0.0117,0.0308,0.9909
716,0.0103,0.0306,0.9908
717,0.0122,0.0307,0.9908
718,0.012,0.0305,0.9913
719,0.0091,0.0304,0.991
720,0.01,0.0301,0.991
721,0.0121,0.0297,0.9912
722,0.0111,0.0298,0.991
723,0.0116,0.0295,0.9914
724,0.0096,0.0291,0.9912
725,0.0105,0.0291,0.9915
726,0.0097,0.0288,0.9912
727,0.0141,0.029,0.9909
728,0.0114,0.0285,0.9911
729,0.0089,0.0287,0.9914
730,0.0105,0.0287,0.9913
731,0.0114,0.0287,0.9908
732,0.012,0.0285,0.991
733,0.0105,0.0281,0.9912
734,0.0095,0.028,0.9908
735,0.008,0.028,0.9914
736,0.0111,0.0281,0.9911
737,0.0095,0.0283,0.9912
738,0.0096,0.0285,0.9911
739,0.0131,0.0285,0.9906
740,0.0098,0.0281,0.9913
741,0.0094,0.0286,0.9908
742,0.009,0.0294,0.9912
743,0.0086,0.0284,0.9914
744,0.0116,0.0281,0.9913
745,0.0089,0.0282,0.9914
746,0.0082,0.0279,0.9913
747,0.0098,0.0282,0.9913
748,0.0095,0.0273,0.9915
749,0.0102,0.0275,0.9916
750,0.0084,0.0272,0.9913
751,0.0085,0.0276,0.9914
752,0.0067,0.0278,0.9916
753,0.0089,0.0275,0.9914
754,0.0099,0.0274,0.9917
755,0.0087,0.0278,0.9918
756,0.009,0.0276,0.9916
757,0.0089,0.0275,0.9914
758,0.009,0.0272,0.9914
759,0.0082,0.0272,0.9918
